Company_Period,Label,Confidence,x_min,y_min,x_max,y_max
HCLTECH_3781-3870,No Pattern Detected,0.0,,,,
HCLTECH_3871-3960,No Pattern Detected,0.0,,,,
HCLTECH_3961-4050,No Pattern Detected,0.0,,,,
HCLTECH_4051-4140,Symmetrical Triangle,0.7413228775629762,2016-04-18,706.4,2016-08-22,862.5
HCLTECH_4141-4230,Triple Bottom Reversal,0.21252406745838864,2016-11-03,736.0,2016-11-21,827.5
HCLTECH_4231-4320,No Pattern Detected,0.0,,,,
HCLTECH_4321-4410,No Pattern Detected,0.0,,,,
HCLTECH_4411-4500,Triple Bottom Reversal,0.7745939361493068,2017-11-17,827.1,2017-12-01,864.05
HCLTECH_4501-4590,No Pattern Detected,0.0,,,,
HCLTECH_4591-4680,Double Top,0.7436892787651489,2018-09-27,1081.0,2018-10-01,1104.45
HCLTECH_4681-4770,No Pattern Detected,0.0,,,,
HCLTECH_4771-4860,Head and Shoulders,0.8999999999999998,2019-04-24,1096.85,2019-05-09,1187.6
HCLTECH_4861-4950,No Pattern Detected,0.0,,,,
HCLTECH_4951-5040,No Pattern Detected,0.0,,,,
HCLTECH_5041-5130,Ascending Triangle,0.6193601408750323,2020-07-28,677.05,2020-08-24,729.0
HCLTECH_5131-5220,Triple Bottom Reversal,0.7811128204705533,2020-09-09,710.15,2020-09-24,849.9
EICHERMOT_1-90,Symmetrical Triangle,0.45840734241105213,2000-01-21,29.0,2000-05-15,64.0
EICHERMOT_91-180,Descending Triangle,0.16471784443314666,2000-05-23,22.05,2000-09-20,42.0
EICHERMOT_181-270,Inverse Head and Shoulders,0.9,2000-10-13,21.1,2000-10-24,24.0
EICHERMOT_271-360,No Pattern Detected,0.0,,,,
EICHERMOT_361-450,Triple Bottom Reversal,0.6444287619797512,2001-08-24,17.05,2001-09-26,20.25
EICHERMOT_451-540,Ascending Triangle,0.7254484153742412,2002-02-11,38.05,2002-03-06,54.95
EICHERMOT_541-630,Triple Bottom Reversal,0.473738126364093,2002-03-26,41.1,2002-04-11,56.6
EICHERMOT_631-720,No Pattern Detected,0.0,,,,
EICHERMOT_721-810,Descending Triangle,0.5214444009907433,2002-11-28,66.65,2003-04-04,100.0
EICHERMOT_811-900,No Pattern Detected,0.0,,,,
EICHERMOT_901-990,Flag and Pole,0.7599667563720415,2003-08-14,142.55,2003-12-18,247.0
EICHERMOT_991-1080,Symmetrical Triangle,0.25372365554986853,2004-01-05,177.8,2004-04-30,274.9
EICHERMOT_1081-1170,No Pattern Detected,0.0,,,,
EICHERMOT_1171-1260,Triple Bottom Reversal,0.6531442247636566,2004-09-30,190.0,2004-10-15,220.0
EICHERMOT_1261-1350,Ascending Triangle,0.7161001340497184,2005-02-22,280.0,2005-05-24,372.0
EICHERMOT_1351-1440,Descending Triangle,0.6548655694002719,2005-05-25,267.7,2005-09-29,396.0
EICHERMOT_1441-1530,Descending Triangle,0.759839462536386,2005-10-04,202.0,2006-02-10,299.9
EICHERMOT_1531-1620,Head and Shoulders,0.9,2006-05-03,300.0,2006-05-17,375.0
EICHERMOT_1621-1710,Triple Bottom Reversal,0.3432831326828923,2006-08-03,176.4,2006-09-01,251.9
EICHERMOT_1711-1800,Double Top,0.648786631596374,2006-11-16,360.1,2006-12-04,411.0
EICHERMOT_1801-1890,No Pattern Detected,0.0,,,,
EICHERMOT_1891-1980,No Pattern Detected,0.0,,,,
EICHERMOT_1981-2070,Descending Triangle,0.5237331385138603,2007-12-07,225.0,2008-04-08,644.0
EICHERMOT_2071-2160,No Pattern Detected,0.0,,,,
EICHERMOT_2161-2250,Inverse Head and Shoulders,0.23206485391883885,2008-10-20,135.55,2008-12-03,239.75
EICHERMOT_2251-2340,Triple Bottom Reversal,0.7587086229636386,2009-04-16,187.05,2009-05-05,214.9
EICHERMOT_2341-2430,Triple Bottom Reversal,0.8648433453713149,2009-06-02,268.6,2009-06-11,309.9
EICHERMOT_2431-2520,Double Top,0.7809720928012264,2010-01-08,603.05,2010-01-18,685.0
EICHERMOT_2521-2610,Ascending Triangle,0.7173866556984461,2010-05-10,779.0,2010-06-24,976.95
EICHERMOT_2611-2700,No Pattern Detected,0.0,,,,
EICHERMOT_2701-2790,Descending Triangle,0.4766046012615095,2010-11-08,970.0,2011-03-10,1447.85
EICHERMOT_2791-2880,No Pattern Detected,0.0,,,,
EICHERMOT_2881-2970,No Pattern Detected,0.0,,,,
EICHERMOT_2971-3060,Triple Bottom Reversal,0.6986361278733499,2011-12-29,1453.0,2012-01-09,1606.0
EICHERMOT_3061-3150,No Pattern Detected,0.0,,,,
EICHERMOT_3151-3240,No Pattern Detected,0.0,,,,
EICHERMOT_3241-3330,Triple Bottom Reversal,0.7157116052677961,2013-02-15,2501.0,2013-04-04,2891.0
EICHERMOT_3331-3420,No Pattern Detected,0.0,,,,
EICHERMOT_3421-3510,No Pattern Detected,0.0,,,,
EICHERMOT_3511-3600,Ascending Triangle,0.6700382773817982,2014-05-08,6151.15,2014-06-10,7485.0
EICHERMOT_3601-3690,Ascending Triangle,0.36171768924178455,2014-09-03,10251.0,2014-10-23,12370.0
EICHERMOT_3691-3780,Ascending Triangle,0.5953038881798512,2015-01-29,14755.05,2015-03-05,17200.0
EICHERMOT_3781-3870,Triple Bottom Reversal,0.679287403984845,2015-04-24,13900.1,2015-05-07,15721.7
EICHERMOT_3871-3960,Head and Shoulders,0.8871301686136851,2015-08-07,17821.0,2015-08-31,21596.0
EICHERMOT_3961-4050,No Pattern Detected,0.0,,,,
EICHERMOT_4051-4140,Ascending Triangle,0.6306538681943332,2016-04-20,18000.0,2016-08-19,22853.95
EICHERMOT_4141-4230,Double Top,0.5961985412990759,2016-10-21,23676.3,2016-11-01,25520.9
EICHERMOT_4231-4320,Ascending Triangle,0.7547877944406407,2017-04-12,25321.1,2017-05-15,30051.0
EICHERMOT_4321-4410,Triple Bottom Reversal,0.47043326815596104,2017-06-21,26400.0,2017-06-30,27993.9
EICHERMOT_4411-4500,Head and Shoulders,0.9,2017-10-25,30723.0,2017-11-03,32766.6
EICHERMOT_4501-4590,Symmetrical Triangle,0.2240369391662591,2018-04-13,29058.6,2018-06-13,32236.7
EICHERMOT_4591-4680,Symmetrical Triangle,0.19114103149664963,2018-06-18,20001.15,2018-10-25,30265.0
EICHERMOT_4681-4770,Double Top,0.024028537452379622,2018-12-14,23150.7,2018-12-20,24220.0
EICHERMOT_4771-4860,Descending Triangle,0.644957673438261,2019-03-11,18205.0,2019-07-18,23355.0
EICHERMOT_4861-4950,Triple Bottom Reversal,0.3240898920064301,2019-08-23,15200.0,2019-09-19,17188.2
EICHERMOT_4951-5040,Head and Shoulders,0.7444228270678205,2019-12-19,19800.1,2020-01-16,22876.6
EICHERMOT_5041-5130,Triple Bottom Reversal,0.07457635460415331,2020-05-04,12855.45,2020-05-19,14970.0
EICHERMOT_5131-5220,No Pattern Detected,0.0,,,,
BAJAJFINSV_1-90,Descending Triangle,0.5715824823988678,2008-06-16,340.0,2008-09-30,632.5
BAJAJFINSV_91-180,No Pattern Detected,0.0,,,,
BAJAJFINSV_181-270,No Pattern Detected,0.0,,,,
BAJAJFINSV_271-360,No Pattern Detected,0.0,,,,
BAJAJFINSV_361-450,No Pattern Detected,0.0,,,,
BAJAJFINSV_451-540,No Pattern Detected,0.0,,,,
BAJAJFINSV_541-630,No Pattern Detected,0.0,,,,
BAJAJFINSV_631-720,Triple Bottom Reversal,0.4820975606315872,2011-02-02,397.4,2011-02-15,430.0
BAJAJFINSV_721-810,No Pattern Detected,0.0,,,,
BAJAJFINSV_811-900,No Pattern Detected,0.0,,,,
BAJAJFINSV_901-990,No Pattern Detected,0.0,,,,
BAJAJFINSV_991-1080,No Pattern Detected,0.0,,,,
BAJAJFINSV_1081-1170,No Pattern Detected,0.0,,,,
BAJAJFINSV_1171-1260,Symmetrical Triangle,0.4427842785413824,2013-02-21,613.0,2013-06-20,874.0
BAJAJFINSV_1261-1350,Ascending Triangle,0.22081151006500002,2013-07-02,561.0,2013-10-31,678.0
BAJAJFINSV_1351-1440,Ascending Triangle,0.24184214802991147,2013-12-03,658.35,2014-03-11,767.0
BAJAJFINSV_1441-1530,Ascending Triangle,0.6892729062796046,2014-07-02,917.7,2014-07-22,988.0
BAJAJFINSV_1531-1620,Triple Bottom Reversal,0.7633808553370529,2014-08-13,916.25,2014-10-17,1164.85
BAJAJFINSV_1621-1710,No Pattern Detected,0.0,,,,
BAJAJFINSV_1711-1800,No Pattern Detected,0.0,,,,
BAJAJFINSV_1801-1890,Triple Bottom Reversal,0.3029377076630156,2015-09-29,1693.75,2015-10-15,1817.8
BAJAJFINSV_1891-1980,No Pattern Detected,0.0,,,,
BAJAJFINSV_1981-2070,Ascending Triangle,0.6756986679040085,2016-08-01,2576.15,2016-10-04,3424.8
BAJAJFINSV_2071-2160,Triple Bottom Reversal,0.7927607098599186,2016-12-15,2541.3,2016-12-26,2851.05
BAJAJFINSV_2161-2250,Symmetrical Triangle,0.17166646246097167,2017-04-13,3801.0,2017-06-27,4750.0
BAJAJFINSV_2251-2340,Symmetrical Triangle,0.31917763145478917,2017-08-28,4827.1,2017-11-06,5790.0
BAJAJFINSV_2341-2430,No Pattern Detected,0.0,,,,
BAJAJFINSV_2431-2520,Triple Bottom Reversal,0.7960285837003012,2018-03-28,5021.55,2018-05-10,5585.95
BAJAJFINSV_2521-2610,Triple Bottom Reversal,0.36256259834425597,2018-10-23,4955.0,2018-11-01,5491.05
BAJAJFINSV_2611-2700,Triple Bottom Reversal,0.7962396752467532,2019-01-28,5855.0,2019-02-18,6368.8
BAJAJFINSV_2701-2790,Double Top,0.07251744691687485,2019-06-28,8405.6,2019-07-04,8575.0
BAJAJFINSV_2791-2880,Ascending Triangle,0.4714650755122947,2019-12-18,8961.6,2020-01-15,9619.0
BAJAJFINSV_2881-2970,No Pattern Detected,0.0,,,,
BAJAJFINSV_2971-3060,Symmetrical Triangle,0.2174489474014517,2020-07-07,5400.0,2020-10-05,6710.0
BAJAJFINSV_3061-3150,Inverse Head and Shoulders,0.9,2020-10-15,5511.05,2020-11-09,6439.0
ADANIPORTS_1-90,No Pattern Detected,0.0,,,,
ADANIPORTS_91-180,No Pattern Detected,0.0,,,,
ADANIPORTS_181-270,No Pattern Detected,0.0,,,,
ADANIPORTS_271-360,Triple Bottom Reversal,0.7283014042055376,2009-03-17,290.0,2009-03-27,334.4
ADANIPORTS_361-450,Double Top,0.2277322872515655,2009-06-16,570.55,2009-06-29,660.0
ADANIPORTS_451-540,Inverse Head and Shoulders,0.898744895157779,2009-10-27,467.15,2009-11-10,548.5
ADANIPORTS_541-630,No Pattern Detected,0.0,,,,
ADANIPORTS_631-720,Symmetrical Triangle,0.31960499647181884,2010-08-10,152.25,2010-10-28,857.4
ADANIPORTS_721-810,No Pattern Detected,0.0,,,,
ADANIPORTS_811-900,Cup and Handle,0.10571611268759128,2011-05-09,129.5,2011-07-18,165.9
ADANIPORTS_901-990,Symmetrical Triangle,0.444348208846872,2011-07-22,115.2,2011-11-30,170.45
ADANIPORTS_991-1080,Head and Shoulders,0.7784501483330034,2012-02-02,135.2,2012-02-29,157.75
ADANIPORTS_1081-1170,No Pattern Detected,0.0,,,,
ADANIPORTS_1171-1260,Ascending Triangle,0.33539070688249667,2012-12-07,130.05,2012-12-27,146.4
ADANIPORTS_1261-1350,No Pattern Detected,0.0,,,,
ADANIPORTS_1351-1440,No Pattern Detected,0.0,,,,
ADANIPORTS_1441-1530,Head and Shoulders,0.9,2013-12-09,150.5,2013-12-27,169.15
ADANIPORTS_1531-1620,Ascending Triangle,0.5008350543234292,2014-05-20,211.1,2014-06-09,261.8
ADANIPORTS_1621-1710,Double Top,0.5015905465361771,2014-09-12,271.8,2014-09-18,299.9
ADANIPORTS_1711-1800,Ascending Triangle,0.5068015428882916,2015-01-23,292.5,2015-03-04,357.95
ADANIPORTS_1801-1890,No Pattern Detected,0.0,,,,
ADANIPORTS_1891-1980,No Pattern Detected,0.0,,,,
ADANIPORTS_1981-2070,No Pattern Detected,0.0,,,,
ADANIPORTS_2071-2160,Triple Bottom Reversal,0.7018465190780848,2016-05-19,169.7,2016-05-30,194.0
ADANIPORTS_2161-2250,Descending Triangle,0.7311014073014691,2016-10-25,245.15,2016-12-29,317.0
ADANIPORTS_2251-2340,Triple Bottom Reversal,0.6926496290799471,2017-01-12,283.4,2017-01-20,302.95
ADANIPORTS_2341-2430,Triple Bottom Reversal,0.5308863912457822,2017-05-29,325.1,2017-06-12,368.75
ADANIPORTS_2431-2520,Double Bottom,0.5870197166298258,2017-12-01,377.35,2017-12-06,404.8
ADANIPORTS_2521-2610,Descending Triangle,0.4271207184213143,2018-01-31,350.45,2018-06-12,435.5
ADANIPORTS_2611-2700,Descending Triangle,0.6177458203143988,2018-07-26,294.1,2018-10-24,406.4
ADANIPORTS_2701-2790,Symmetrical Triangle,0.23149373697369274,2018-12-19,292.1,2019-03-05,402.7
ADANIPORTS_2791-2880,Symmetrical Triangle,0.4677889042821248,2019-06-06,389.7,2019-07-17,429.5
ADANIPORTS_2881-2970,No Pattern Detected,0.0,,,,
ADANIPORTS_2971-3060,Double Top,0.15220115740285017,2020-01-23,370.2,2020-01-29,387.75
ADANIPORTS_3061-3150,No Pattern Detected,0.0,,,,
ADANIPORTS_3151-3240,Triple Bottom Reversal,0.44949170523162696,2020-09-24,312.1,2020-10-29,373.9
HDFCBANK_1-90,No Pattern Detected,0.0,,,,
HDFCBANK_91-180,Symmetrical Triangle,0.23683149557663719,2000-05-17,197.0,2000-09-20,285.0
HDFCBANK_181-270,Triple Bottom Reversal,0.7061473653649732,2000-12-05,212.4,2000-12-26,244.0
HDFCBANK_271-360,Head and Shoulders,0.2001640624840781,2001-02-14,239.0,2001-03-08,274.7
HDFCBANK_361-450,No Pattern Detected,0.0,,,,
HDFCBANK_451-540,Ascending Triangle,0.7357463672391061,2001-12-07,214.0,2002-02-27,255.0
HDFCBANK_541-630,Head and Shoulders,0.9,2002-03-07,228.55,2002-03-27,241.4
HDFCBANK_631-720,Head and Shoulders,0.8658947368421048,2002-09-04,208.35,2002-09-27,226.0
HDFCBANK_721-810,No Pattern Detected,0.0,,,,
HDFCBANK_811-900,No Pattern Detected,0.0,,,,
HDFCBANK_901-990,Ascending Triangle,0.2684627575277313,2003-10-17,265.5,2003-12-11,352.0
HDFCBANK_991-1080,No Pattern Detected,0.0,,,,
HDFCBANK_1081-1170,No Pattern Detected,0.0,,,,
HDFCBANK_1171-1260,Ascending Triangle,0.7784616371979592,2004-11-25,429.2,2005-01-05,531.0
HDFCBANK_1261-1350,Head and Shoulders,0.9,2005-02-28,570.0,2005-03-16,628.6
HDFCBANK_1351-1440,Triple Bottom Reversal,0.7234146322208087,2005-05-26,530.35,2005-06-04,547.0
HDFCBANK_1441-1530,No Pattern Detected,0.0,,,,
HDFCBANK_1531-1620,Head and Shoulders,0.9,2006-05-10,821.0,2006-05-16,879.8
HDFCBANK_1621-1710,Symmetrical Triangle,0.22167485105378462,2006-09-21,856.25,2006-10-20,1064.95
HDFCBANK_1711-1800,Double Top,0.8130564386605901,2006-12-01,981.1,2007-02-09,1160.0
HDFCBANK_1801-1890,Triple Bottom Reversal,0.6941412283972908,2007-03-16,885.5,2007-04-02,1032.0
HDFCBANK_1891-1980,Symmetrical Triangle,0.3489814551468471,2007-10-16,1305.0,2007-11-20,1799.8
HDFCBANK_1981-2070,No Pattern Detected,0.0,,,,
HDFCBANK_2071-2160,No Pattern Detected,0.0,,,,
HDFCBANK_2161-2250,No Pattern Detected,0.0,,,,
HDFCBANK_2251-2340,No Pattern Detected,0.0,,,,
HDFCBANK_2341-2430,Triple Bottom Reversal,0.5546552956515951,2009-07-08,1333.05,2009-08-10,1509.5
HDFCBANK_2431-2520,Double Top,0.5105573048767692,2009-12-11,1642.1,2010-01-19,1800.0
HDFCBANK_2521-2610,No Pattern Detected,0.0,,,,
HDFCBANK_2611-2700,No Pattern Detected,0.0,,,,
HDFCBANK_2701-2790,No Pattern Detected,0.0,,,,
HDFCBANK_2791-2880,Triple Bottom Reversal,0.7001357602429068,2011-03-11,2130.0,2011-03-22,2233.0
HDFCBANK_2881-2970,Descending Triangle,0.40642881503334377,2011-07-13,411.3,2011-11-24,2528.95
HDFCBANK_2971-3060,Cup and Handle,0.1,2011-12-23,419.5,2012-04-02,539.9
HDFCBANK_3061-3150,Triple Bottom Reversal,0.21329792232491152,2012-05-23,482.2,2012-06-01,511.95
HDFCBANK_3151-3240,Cup and Handle,0.1,2012-09-04,505.05,2012-12-20,705.5
HDFCBANK_3241-3330,Triple Bottom Reversal,0.7757003082358194,2013-04-01,613.4,2013-04-09,634.3
HDFCBANK_3331-3420,Symmetrical Triangle,0.4986830080147533,2013-05-08,528.0,2013-09-10,727.3
HDFCBANK_3421-3510,No Pattern Detected,0.0,,,,
HDFCBANK_3511-3600,Triple Bottom Reversal,0.510408003319149,2014-02-10,629.35,2014-02-20,672.25
HDFCBANK_3601-3690,Cup and Handle,0.3199275150373725,2014-08-06,791.4,2014-10-16,892.95
HDFCBANK_3691-3780,No Pattern Detected,0.0,,,,
HDFCBANK_3781-3870,Triple Bottom Reversal,0.7663866965065881,2015-05-12,967.0,2015-06-11,1056.0
HDFCBANK_3871-3960,No Pattern Detected,0.0,,,,
HDFCBANK_3961-4050,Inverse Head and Shoulders,0.9,2016-02-16,928.0,2016-03-08,1024.9
HDFCBANK_4051-4140,Ascending Triangle,0.679155942873542,2016-07-20,1219.75,2016-08-11,1258.95
HDFCBANK_4141-4230,Head and Shoulders,0.9,2016-09-16,1283.8,2016-09-27,1318.45
HDFCBANK_4231-4320,Ascending Triangle,0.6539718223830294,2017-03-21,1404.05,2017-05-08,1573.95
HDFCBANK_4321-4410,Ascending Triangle,0.6416385080408644,2017-07-27,1731.15,2017-09-14,1852.5
HDFCBANK_4411-4500,Triple Bottom Reversal,0.5777008873560214,2017-10-11,1757.85,2017-10-27,1879.6
HDFCBANK_4501-4590,Triple Bottom Reversal,0.2970751847081055,2018-03-09,1835.25,2018-03-23,1887.5
HDFCBANK_4591-4680,No Pattern Detected,0.0,,,,
HDFCBANK_4681-4770,No Pattern Detected,0.0,,,,
HDFCBANK_4771-4860,Ascending Triangle,0.6817742726461103,2019-06-03,2366.25,2019-07-11,2503.3
HDFCBANK_4861-4950,No Pattern Detected,0.0,,,,
HDFCBANK_4951-5040,Head and Shoulders,0.8742468631579906,2020-01-02,1236.0,2020-01-16,1296.5
HDFCBANK_5041-5130,No Pattern Detected,0.0,,,,
HDFCBANK_5131-5220,No Pattern Detected,0.0,,,,
GAIL_1-90,No Pattern Detected,0.0,,,,
GAIL_91-180,No Pattern Detected,0.0,,,,
GAIL_181-270,No Pattern Detected,0.0,,,,
GAIL_271-360,No Pattern Detected,0.0,,,,
GAIL_361-450,No Pattern Detected,0.0,,,,
GAIL_451-540,Symmetrical Triangle,0.7122919133892343,2003-05-16,81.25,2003-06-12,109.5
GAIL_541-630,Triple Bottom Reversal,0.6367071835454043,2003-07-03,105.0,2003-07-21,115.9
GAIL_631-720,Symmetrical Triangle,0.7776221458674242,2004-01-05,189.4,2004-02-25,312.0
GAIL_721-810,No Pattern Detected,0.0,,,,
GAIL_811-900,Triple Bottom Reversal,0.5340562981945534,2004-08-23,170.15,2004-09-13,188.0
GAIL_901-990,No Pattern Detected,0.0,,,,
GAIL_991-1080,No Pattern Detected,0.0,,,,
GAIL_1081-1170,Ascending Triangle,0.3399180494872437,2005-09-16,230.6,2005-12-07,287.4
GAIL_1171-1260,Cup and Handle,0.17691625812774894,2005-12-29,262.0,2006-04-21,325.7
GAIL_1261-1350,Triple Bottom Reversal,0.5967827032489024,2006-06-14,205.3,2006-07-18,264.5
GAIL_1351-1440,No Pattern Detected,0.0,,,,
GAIL_1441-1530,No Pattern Detected,0.0,,,,
GAIL_1531-1620,Triple Bottom Reversal,0.5027517621817841,2007-06-14,284.05,2007-08-23,350.0
GAIL_1621-1710,Descending Triangle,0.5629001961137358,2007-12-12,337.05,2008-02-01,555.5
GAIL_1711-1800,Symmetrical Triangle,0.25113284198550245,2008-02-06,360.0,2008-06-17,461.95
GAIL_1801-1890,Head and Shoulders,0.9,2008-09-08,397.0,2008-09-16,447.4
GAIL_1891-1980,No Pattern Detected,0.0,,,,
GAIL_1981-2070,Ascending Triangle,0.7607959575643171,2009-07-07,306.0,2009-07-28,358.65
GAIL_2071-2160,Triple Bottom Reversal,0.7512555755339904,2009-08-10,312.0,2009-08-19,349.5
GAIL_2161-2250,Symmetrical Triangle,0.2668258469244308,2010-01-11,382.5,2010-04-23,445.0
GAIL_2251-2340,No Pattern Detected,0.0,,,,
GAIL_2341-2430,Ascending Triangle,0.4026445887188015,2010-10-13,470.7,2011-01-05,531.9
GAIL_2431-2520,No Pattern Detected,0.0,,,,
GAIL_2521-2610,No Pattern Detected,0.0,,,,
GAIL_2611-2700,No Pattern Detected,0.0,,,,
GAIL_2701-2790,No Pattern Detected,0.0,,,,
GAIL_2791-2880,No Pattern Detected,0.0,,,,
GAIL_2881-2970,No Pattern Detected,0.0,,,,
GAIL_2971-3060,No Pattern Detected,0.0,,,,
GAIL_3061-3150,No Pattern Detected,0.0,,,,
GAIL_3151-3240,No Pattern Detected,0.0,,,,
GAIL_3241-3330,Double Top,0.6117231849918274,2014-07-10,451.0,2014-07-15,474.1
GAIL_3331-3420,Descending Triangle,0.3867833230368496,2014-10-31,405.25,2015-01-01,551.9
GAIL_3421-3510,Descending Triangle,0.46286902286902243,2015-01-05,353.35,2015-05-15,450.85
GAIL_3511-3600,No Pattern Detected,0.0,,,,
GAIL_3601-3690,No Pattern Detected,0.0,,,,
GAIL_3691-3780,Inverse Head and Shoulders,0.8747593984962408,2016-02-18,290.3,2016-03-11,356.4
GAIL_3781-3870,Triple Bottom Reversal,0.6965979037128572,2016-08-19,357.75,2016-09-29,407.7
GAIL_3871-3960,Triple Bottom Reversal,0.5428507773812893,2016-11-30,410.65,2016-12-27,445.4
GAIL_3961-4050,No Pattern Detected,0.0,,,,
GAIL_4051-4140,No Pattern Detected,0.0,,,,
GAIL_4141-4230,Symmetrical Triangle,0.42063316414103086,2017-12-26,309.1,2018-04-11,519.5
GAIL_4231-4320,Triple Bottom Reversal,0.401335250544007,2018-05-18,298.75,2018-06-28,353.05
GAIL_4321-4410,No Pattern Detected,0.0,,,,
GAIL_4411-4500,Symmetrical Triangle,0.332761498768259,2019-01-07,306.8,2019-05-16,366.5
GAIL_4501-4590,No Pattern Detected,0.0,,,,
GAIL_4591-4680,No Pattern Detected,0.0,,,,
GAIL_4681-4770,Triple Bottom Reversal,0.3890079465417105,2020-03-27,67.55,2020-05-18,96.55
GAIL_4771-4860,Descending Triangle,0.5371279221722108,2020-06-26,81.2,2020-10-27,107.5
GAIL_4861-4950,Ascending Triangle,0.7104313158320412,2021-01-14,124.25,2021-03-05,152.8
COALINDIA_1-90,Triple Bottom Reversal,0.625359231881431,2011-02-10,289.0,2011-02-25,307.85
COALINDIA_91-180,Double Top,0.5380899907150294,2011-06-27,383.0,2011-07-05,408.6
COALINDIA_181-270,No Pattern Detected,0.0,,,,
COALINDIA_271-360,Cup and Handle,0.1,2011-12-27,295.15,2012-04-16,358.3
COALINDIA_361-450,No Pattern Detected,0.0,,,,
COALINDIA_451-540,No Pattern Detected,0.0,,,,
COALINDIA_541-630,No Pattern Detected,0.0,,,,
COALINDIA_631-720,No Pattern Detected,0.0,,,,
COALINDIA_721-810,Symmetrical Triangle,0.40309793948781103,2013-09-27,245.15,2014-01-30,314.8
COALINDIA_811-900,Triple Bottom Reversal,0.21723528908145373,2014-02-20,240.3,2014-03-11,266.0
COALINDIA_901-990,No Pattern Detected,0.0,,,,
COALINDIA_991-1080,No Pattern Detected,0.0,,,,
COALINDIA_1081-1170,Triple Bottom Reversal,0.49536212201107227,2015-04-07,352.15,2015-05-20,395.7
COALINDIA_1171-1260,No Pattern Detected,0.0,,,,
COALINDIA_1261-1350,Descending Triangle,0.6931283338562897,2015-12-04,271.65,2016-04-13,338.65
COALINDIA_1351-1440,Ascending Triangle,0.6343954542185201,2016-07-25,320.65,2016-08-24,349.95
COALINDIA_1441-1530,Descending Triangle,0.2596784440209147,2016-08-30,282.5,2017-01-04,339.0
COALINDIA_1531-1620,Head and Shoulders,0.7782114224721186,2017-02-22,318.35,2017-03-06,332.3
COALINDIA_1621-1710,Triple Bottom Reversal,0.4718664238259404,2017-08-21,235.85,2017-08-31,249.4
COALINDIA_1711-1800,No Pattern Detected,0.0,,,,
COALINDIA_1801-1890,No Pattern Detected,0.0,,,,
COALINDIA_1891-1980,No Pattern Detected,0.0,,,,
COALINDIA_1981-2070,No Pattern Detected,0.0,,,,
COALINDIA_2071-2160,Double Top,0.820913230984886,2019-06-20,251.9,2019-06-26,265.35
COALINDIA_2161-2250,No Pattern Detected,0.0,,,,
COALINDIA_2251-2340,No Pattern Detected,0.0,,,,
COALINDIA_2341-2430,No Pattern Detected,0.0,,,,
COALINDIA_2431-2520,No Pattern Detected,0.0,,,,
BPCL_1-90,Descending Triangle,0.578512725833994,2000-01-31,148.5,2000-05-15,409.0
BPCL_91-180,No Pattern Detected,0.0,,,,
BPCL_181-270,No Pattern Detected,0.0,,,,
BPCL_271-360,No Pattern Detected,0.0,,,,
BPCL_361-450,No Pattern Detected,0.0,,,,
BPCL_451-540,Ascending Triangle,0.6630816051815286,2002-02-07,280.5,2002-02-27,328.75
BPCL_541-630,No Pattern Detected,0.0,,,,
BPCL_631-720,Descending Triangle,0.22038752974460657,2002-07-18,169.35,2002-11-18,320.0
BPCL_721-810,Ascending Triangle,0.48548414407005086,2003-01-02,185.0,2003-03-28,240.4
BPCL_811-900,No Pattern Detected,0.0,,,,
BPCL_901-990,Ascending Triangle,0.7477583103099713,2003-09-29,313.35,2003-12-11,394.8
BPCL_991-1080,Ascending Triangle,0.5778196083591339,2004-01-08,415.0,2004-04-22,533.0
BPCL_1081-1170,Descending Triangle,0.571619254028208,2004-04-23,230.0,2004-08-27,513.25
BPCL_1171-1260,Triple Bottom Reversal,0.786503526327353,2004-10-08,335.5,2004-10-25,364.0
BPCL_1261-1350,No Pattern Detected,0.0,,,,
BPCL_1351-1440,Triple Bottom Reversal,0.6801972096063559,2005-08-16,352.0,2005-08-29,374.0
BPCL_1441-1530,No Pattern Detected,0.0,,,,
BPCL_1531-1620,Symmetrical Triangle,0.3448737171682755,2006-02-16,291.0,2006-06-15,505.0
BPCL_1621-1710,Triple Bottom Reversal,0.5552340163975588,2006-08-03,301.1,2006-08-11,315.55
BPCL_1711-1800,Head and Shoulders,0.9,2006-11-17,367.0,2006-11-24,381.2
BPCL_1801-1890,Descending Triangle,0.31042744565845953,2007-05-15,326.35,2007-07-13,400.0
